order_id,is_late
Lw1PRI21Tjw1,0
8cQiYjm5Wj6d,0
69vlowHPFU3x,0
EizPB6UmNVGn,0
7H1QhHM6yxsi,0
EZn52Nmkpd8J,0
v2qeVN9RWpU5,0
VF0XSFs3phYS,0
d4AbVahym7iv,0
PO4fdxDBX2wX,0
UX7wDmEjrUZg,0
48VX7yjUum7E,0
any5SYSps1DB,0
bSjGExoYjc7c,0
6waTKkVflbWJ,0
t8gvD5UhDqoa,0
XFCwKC6SPHym,0
LER9lE6SZqAi,0
bRPOrPeZC0LE,0
pJiEXrPLMCQL,0
BOF9OOdQZ4x3,0
Jz77ZD59Cik7,1
3o7W8UJwCtnx,0
89vDGi222gxm,0
F3BLOF9JqB7Y,0
J6kvgF53Aoqp,1
rjc5HSuoIE5z,0
b9AFIXIX1Pd0,0
pvhw9LD2QDCs,0
j7WagaaYZDsI,0
iPMNVPIQvQU6,1
nYgUSOWSdad4,0
nZcHZHbhxxbT,0
JNw6TslHwSXm,0
lqOBoluRBft5,0
IuEFzrkTXsK0,0
F1KZurUsRwWS,0
NQw6ARXXDtpi,0
1bPfltjtdFlg,0
nd7mlBI0ZvIv,0
OL6J0gQn3Goq,1
VthXXOy2pqta,0
MMMmQ79tKhEZ,0
EzMDqOvTXpxi,0
tnEbdkQqL0Wf,0
rsEiMk33SUaz,0
h0TjEJzF6nXf,0
7adVe4oQ8WtE,0
jxnc7rH3c5qW,0
E7vBbMrqZAUL,0
ciX0FzbCD2Ty,0
QsxRVeipyYSN,0
fybrBBWaNYgu,0
txLqGwKIcGPH,0
htj0gXzgHHhh,1
DsPLYU3zdzPR,0
89RbIQHWFFST,0
6WCCoEPP5Y4t,0
rwLEYEqoZVue,0
Z81WyaMz1POt,0
eP74JnQITs0e,0
6V14ltNsYRa3,0
mQcUPsyOo1yS,0
yrjOwk6ZyO7p,0
zo6xIORLziP9,0
lozwY0bMWTY9,0
e7mPgXcHQQNH,0
zxUO5eStoGWh,0
svEiIqxHYPjw,0
TM8vFlF4Plg3,0
nklig3uBGmGt,0
JaXG46BH3q05,1
nuq5QerAloBg,0
1wTYLVdqmKvv,0
LYqvtzEMhfzS,0
cuvNTJ6mqnbw,0
m1XtvYnbJt37,0
MwGeCDIgeoTP,0
cTpY0cra1BEl,0
Rfv44emaV1ry,0
IWAai3hRbttx,0
1LztlN3STtzf,0
yroamo6Xner7,0
2U33TfD3EXH9,0
yKX1wywUltNA,1
2xuopSjkIU7r,0
Gkdtnyq655Zm,0
qFa5bKZYLt8Y,0
poikwlHQh3Rf,0
X6AnM59eyVyA,0
Z7OQIuQoo2Z9,0
uDFlvIQYi7m2,0
y5uOBgtmQ3Xc,0
FHFGN0tNXDPr,0
i248wVBIw0lJ,0
wLPya1CNxbz2,0
axF45onOgaJ6,0
Nt0LFR4P0lan,0
GcBjCZ7YT58p,0
5ok1agXRKxlY,0
nJRfKvjSjmkI,0
ldfpgLbv7jOw,0
PvXXSXWqiewf,0
NcsaF1qFLx6l,0
8ziZMKoXVFby,0
mHiungV0hcnb,0
9OAz1n6E1myO,1
vQWPJ1ITVWgi,0
6RU3GE0ZsRHK,1
BvVzczctd3q8,0
nAV5grKwj7XS,0
zMG0UFPyhFJT,0
Ye3tK851SKbO,0
f4n8nRMsA2FZ,0
7Cfw2IqcXqUB,0
3kgqasH4i4UF,0
ZLJ6agz5zebY,0
ldSrcECoQpqr,0
loMz7Ijf9PRc,0
0WAd7sBfip39,0
Lt9gwpXRjZYh,0
8DH7AjR7mtYe,0
wMfDkSZy5BGL,0
pF0XVGjQafsU,0
cBC904nt7zpw,0
Xy1PMhOzj1BY,0
QLJeWYTr4X2E,0
guvg8bZSVWGs,0
NQHOtuuWIu2H,0
cOR9lb1L8gAv,0
T371P7SoKwea,0
9YFBUrggzNyD,0
d0FUZ27c7noB,0
E2ubBqXgL4rH,0
Ot7g5t7WUnjt,0
1ZelRgrNuo2h,0
RRRenrrmK0NA,0
fmL7oav31lb1,0
hAYuxWvuzWgy,0
makPqpYVytxi,0
llo0aDFYTncD,0
M12QarE4PFlv,1
alb2CvDCeCLp,0
KTifLnhPsDZT,0
t0W9aUzZYM8N,0
grqQ2I87VCFF,0
yqXzNqwZj3uL,0
usByrcqhxPq0,0
MqZhpQbAH1jm,0
xcK9jesApODv,0
ApTaPNy63abx,0
xqBcsrPLjv9c,0
sWbW9VHFwzjd,0
gPBFNc7k1tHr,0
UVxSk8gryRXA,0
3PJRFp7sK3IT,0
7D5wYE4o3aIy,1
fpxWVV78bM9v,0
XLnKZTGwelKe,0
aHpqu7ssaQ83,0
KIBmvp4c1Lv7,0
Q5oqqtAytWT5,0
nxF2GDLFhvDG,0
59GbYyPiXDZs,0
5KKX9XQsIegN,0
Oh8ADncPvpKh,0
AVI8ISbjhMHP,0
xgmpkGMBWTrG,1
wi3GGXVociQb,0
7nnS1qpx8LRl,1
KFpPME6z0j1E,0
6sbvJvELkJjA,0
yg7NxT5PQd95,0
f7W5yRWEpgOI,0
9Z5O50f5u0rM,0
GGmenYRwvjxT,0
3yidXpyeppNu,0
9WVAtoruslag,0
M85rJoZ6km0X,0
ULKevUTYZm4A,0
k81u0jJAT9qA,0
3V6iHa6x0Ax1,0
xAeMbqwYTZr7,0
5H1tJQSxQKp7,0
t1DfZbfXrwHC,0
SRzmCM73LZ35,0
8VzuApzBaoR3,0
GQV4DAMUVTEu,0
YZEfguppKOzI,0
mRyzotfArQkM,0
4Jyzt2PLLjM9,0
7NudDQIhQJwo,0
WowV00qltk7j,0
3Di3VfeqKkpT,0
aaNswHMwp4hc,0
uw3kD1536T78,0
A5sfkuGNT6pk,0
D7aHKWbPKL54,0
EIgAY5iWtJsV,0
TfW2E5wrMUbV,1
CrDFd0GfCs1E,0
pyEHj9A7CxTe,0
lD8P0CV9W7yg,1
iuxsrDfxwq1s,0
2DaFVUMrPcXQ,0
3sEiZgVtU9Hm,0
C7vYglV7ezeU,0
HjL3LbRCvLCy,0
kvYdSVc02KnW,0
DAicFhgVcbUe,0
NL6Kkimctent,0
riq0AP8J5cyW,0
FhohqiOMskMf,0
h6H1xD2VfMBg,0
dpNtanUNZ359,0
B11f3gyDHWQa,0
46irq9jWgGUo,0
qP5XdAl97GGG,0
BJ4vfjKxadA8,0
wt8tT7NCiVVA,0
evHxru4007oZ,0
UwAV1gn6UjvZ,0
6ybyBvnbOh16,0
A8QQ7uoXVV0z,0
loKSE0fKc0vM,0
sR0zx2P4UOEQ,0
8Bh9PDKj8f4i,0
fdHP7onUbsr8,0
q8dL7ln1kGCN,0
ag3VKXPoQLJh,0
VE1wI4j1mkcS,0
Y9FZduBd1lta,0
9piz55NcBtGR,0
PYFZGgE3WwCv,0
Zc8zsTa8E436,0
NAUZjnr91UO9,0
FfZWMOLWginS,0
Y4l4BY80vvq9,0
0BkXBr2t6UGf,0
Ts9X0Zt4Ttho,0
ocz8ZAXarQi4,0
P09ArFA0BZRP,0
BbXMPLe9tot2,0
X8sjZOv2e1Nt,0
X46xgD4qMyPg,0
V6jMJMXPZqoK,0
CPlgscYrpMfM,0
WLkiqIjBLNkw,0
I8XouiYsY4cO,0
4FP1yI2byd8g,0
6IhnvBMysS4y,0
uHx0xDMuTydc,0
CElV6B2GaY40,0
H7f5cbGOGq73,1
F61odtGWb8Z2,0
cwIU0gKeY8h9,0
mWPCxk6Nx2Je,0
BtBFfkztPZpV,0
RCbWZJ2EFmD9,0
jSZGwLAqSDUn,0
XFoAPIaeRgtO,0
X820SXSKdzro,0
7YEvphBGkkSQ,0
qyJPXzwuV0zr,0
nTUjkqwjlYeI,0
72PpvsF1h6Bn,0
yfDMIIQI8yI2,0
DlSdocNIHdFe,0
vMfH9KqUMCEX,0
TPObph2WSIV5,0
5SoIHD90w6YF,0
hBW9JsOvHbHH,0
WCEwGzhXLPow,0
NzzhqDmik5Pq,1
TTBF9yOgN5EH,0
AQtwgNqI563d,0
niSDl3E3G7xF,0
iGzdVQcj1XS9,0
0bVZqvOduWlB,0
rOtargtU4EAy,0
0SDFS1vCvdf8,0
nhKDSHXMAE2i,0
2v0ATdA0rBAW,0
1qgfzu9arpFW,0
KTfgbLaVmZZY,0
UClK2VkUCv03,0
EBhmxtzxHQuw,0
vB0XMuz9DZ4o,0
FUg81LE5wT72,0
NmuzFsOJtwnx,0
UETHXuv1NQTA,0
TbR4l6UJ39RV,0
mrftpbEuUddf,0
fpt39sMMTht7,0
yS238uaYSOvA,0
kYonVjF43MHP,0
t7u4MYrUepwZ,0
nE8fnxGWrgXG,0
2ealE0g8os4h,0
ss9NXNQlHqyr,0
dbYCHslC7fev,1
q9G294VBWhZL,0
dmwYpz4jLGK8,1
jOXzf7ILwCSV,0
qefJaET8pgLh,0
MiSPC9NBLGsd,0
wg8E9cmx0fkg,0
JFjokgdRWuhw,1
v8pLuQGLou1g,0
pLx1rtvN1cAg,0
DG6xUDHa2Jq3,0
IUjOhJoLIk4M,0
WKDdnWKYEuOn,0
7x86QtNQsBuy,0
InUFm8PlY0K3,0
h1z2tKGy9gA8,0
b2VZLWk15LIv,0
Sp5jZozl5v76,0
MV8FVfGWtaNJ,0
bXLm6HWUQoyd,0
c4jMR18IEUOs,0
CBsPvZpAfrH1,0
1y334A3fHTJl,0
5ZGJBP64KdNW,0
m5iorVvLKGlc,0
dSlKz8VT4vJ8,0
MgDPkfWlhN7k,0
by70Wwm0lR5g,0
i3vVxqQWyzk8,0
PtgVmOg9yCmF,0
Sxuz8LtcJS0t,0
44q9pnLuV7j6,0
bNe7l8RvFUtc,0
gNPXdJQoHRjg,1
FkSeGMldyAAi,0
8LzEix7Pe1WJ,0
ChFkB9T75N03,0
RExpja0WUqIw,0
kGOS5b7kkyJK,0
kQ9vjSx89mAS,0
FqbG456GdMPp,0
dBx8np20ED1n,1
kZLNSCZxljK0,0
S0gjN4MDceXh,0
Rf4LiXY7UTra,0
wxvVfOGQsZMt,0
HSTGj5fA5zRm,0
TJfHGGOfX4V9,0
pFi6vMGjvUoa,1
wm19hhJdyuhH,0
h0zSEE5d76Jd,0
AqGRdn5EVxUX,0
B3Zy4PiHqKod,0
3ZJAzLOGjL7t,0
mTsGpLdG3eHD,0
SIZmml2aStev,0
v0uQcyywnhaP,0
sxMlvoC93ZYL,0
YddvYBCo68az,0
fnvrYpTeqz5p,0
P6SWxFazIihA,0
dnlmCgVNKj2h,0
JwMYK0SFSe04,0
NNLFpPyEsUyS,0
69aj3AO4JkRA,0
P5VVNKvBMhWG,0
qKr0gFYmpHfn,0
eBL0ekxPU8Lu,1
YwuBBqUSvlA9,0
q6ZqZrbmK4O0,0
lS5s8k9YxNNr,0
PfsoycLuNgZr,0
9yN65AuGy0tk,0
CzGdYjKRS5Ql,1
dpvhP9CaLByS,0
dIvrdKoGj2VM,0
K9cJe4Ulet43,0
ezFXsWFQ91cY,0
Knm9jEAGnnpo,0
e2dfeUBSxcYY,0
VxWICIqzb7Pm,0
aBNvIcLuDdGh,1
qXvvIKqQD5N9,0
F1BJw8J8U7Ye,0
PhK67EDtkEvo,1
N2D77l27rZid,0
g1usXlOZuWTg,0
6qTpKa6FH31G,0
YiDKfqU1TXu9,0
IHx2Msk1Ndzg,0
QAyyiwwZPETF,0
UOHZZlnlzhEE,0
mPDwwYtjcboG,0
4UTpuVaaDKop,0
JvgPs0v9Xt5h,0
72ZNK06iOkWG,0
jIzpy5sH80VL,0
Mg1itHBx1HB3,1
oDS9R4EmKa88,0
pRk0uOIxh0Bn,0
8BBKSQmQbXHz,0
iyQe4K2gFFC0,0
dahX8ee2PQf9,0
5HbXVUD0ZvuR,0
auYVqgrLXcL7,0
G8qYSMCpZMMo,0
0NafQvETKqy3,0
xUUurgQ5Jzi6,0
NVJWTvh96tt9,0
Qs1Rzt3L3s3b,0
9kFl8ET5YXKo,0
6A51nKtc9AVE,0
AhVQXgjVWp8M,0
cpwB8nPt1ouq,0
TnFG32qtMSMd,0
t9w57I17htKF,0
OchOn1xsZQAT,0
O1xFIp1DjUhd,0
mnXhCmmLY1zn,0
hNjohVNDv9IY,0
wlgEu3aI0YwP,0
DE9gZfMkDACE,0
k8BCVWcw3sJt,0
fd3lRIxAJSv9,0
75VcKGDs9r5Y,1
kTc2wSJwy3dY,0
EcGIv8whaZSb,0
zNoy9Bth9RG7,0
Nwrwq823cVse,1
PGdFyO5pcCMG,0
KJeThjvyyQlW,0
hZo7821B2hXX,1
uIHN7Wb2LjC2,0
bDyoRZFy28u7,0
wj5vmcIriAmt,0
fQsq4q81Nz4w,0
ijraDQe3AGkT,0
JsNqthxSyWWh,0
3yUnjxp9ifsP,0
5jIe6xZKTRdX,1
BkGsOvXV4WCB,1
mIg5PunhrYBs,0
hX9EjVHjzgP9,1
wqzhMwLAsx1o,0
hVl48mEkN4pd,0
KSV5tqdeiZF8,0
70MKHgNqgYMn,0
JNaBVwRpZllA,1
yiDF0iVlJUt8,0
Wuo3uwy8g62L,1
hS9G9Yj8TVqz,0
3OurwFM0cK7T,0
rlXPq28BXkGn,0
xCJrCJtThJ9c,0
w9kq0z6lrDxj,0
W0bDOcvf56Eb,0
kenIdINjzFy0,0
Z9huSpl7dX55,0
At5PhrvbRVNT,1
dvVIvAt7IZhY,0
d9QOZc5iYcuw,0
xmJAydRqDqtY,0
EA7rdFDrV5Wu,0
xd4A6wjpi3ev,0
91VxW4uH36c7,1
JL435EhOlcGu,0
UzV0YDuTKlR7,1
ny4Q435e17p9,0
YmhpheBl2aZh,1
OWN1inUE9aAN,0
OFtZVFKlg4Di,0
lDCQoWKaBBDl,0
cABlvG8VMJVH,0
RgfcBL7eEKHz,0
UDS96pHD2sOm,1
58nSVK41dCnJ,0
ozOzb1PisalL,0
B214XHbuJHx7,0
Rf3Sj2ubSasX,1
hZKqCjNWIrXI,0
NU5kYuBxW4HE,0
0FFwGbJ6BoDY,0
US3gfjudGUFe,0
ByPNeOOMEENg,0
WfcE3S9xeuXX,0
f19AZxqAdpvH,0
I2XMIrOwo1om,0
mjXxTqQExvZy,0
G1q73UVZNgUQ,1
9l1SjJVyIKmJ,1
LdvT6N1PtAbh,0
OFjeY56HaUo0,0
mWnZGFVLtIlb,0
8OpKIvzYYF8y,0
eEPsp5ghY8SW,0
bw258Y8U5Evf,0
txNODQLJsKby,0
rTHT47Nwh5cT,0
6TPzTLPNAnZl,0
wKhsmObG49UM,0
APdGAUtURBM2,0
Fawd2vFVyoYY,0
g24f6QqYwSQU,0
JOPQKYAwpWxT,0
wRN383rBCqRS,0
qBsFusi7dhZN,0
8VxwfcYrylrP,1
l0sFP7ja8WBf,0
CMjBB0f86Jua,0
atNp2K93ugAW,0
dyuisSGZOvYR,0
JkyjsqWoLxh3,0
2wbyw4PY8eyk,0
EE6FOEz8dTxp,0
fWMzx5zgibtl,0
cow8ZBE5jJ1z,0
xtgkPCe5yyoB,0
P67FIijcS1TT,0
nHdYwwtUDCLp,0
bolPyYG0q16w,0
ogA8kWMRE4ne,0
ULceJhN7n0fs,0
Si7uW2fdwP42,0
hQgNcVmtqxW3,0
LX4dSzylpaHY,0
pa34PxxmCWeO,0
u5VeS4t2uMl0,0
7LAg1Rh3kXzr,0
pHP1B6Tmdm2C,0
ipsMA3hiGogi,0
PjzWtHRFbJ0Z,0
c5iTIusXwfLY,1
xQ4O99cXgADM,0
Hu3RoGjCmtiV,0
GnJ6uq2PEYrM,0
3XExIH7lKCZq,0
h1agLTFBkpMP,1
ZPCalOOmiyBK,0
Vtc0hamjmdb1,1
EW4REsJO0Ejy,0
2vsusrjoUOEw,1
t8Tch0aosA9P,0
1brN9iCdgIBF,0
El7UEI0gxQxq,0
fXPyp3skbYZ6,0
yhsHUYnZcil2,1
Ir0izGX1hdt6,1
JRCiB2stSIJz,0
GCqU53ohWU1T,0
A1IzgvO2wy6d,0
wkLeWK6jUBbm,1
sfGzhSGjqyYk,0
rmPHFTSKxWh1,0
UomgcJQPJR8k,0
0G5crbioBJcQ,0
ZrXQSeLzzo2Z,1
hHuo5ZeHjJw2,0
i7ioqknRH7AM,0
PaswAM2m3z98,0
PgRAk2ERYFM5,0
SwTB1c5yCAzr,0
sCFqtztNxDkt,0
yQU2nouwFIEr,0
dzOALNe8aRRM,0
gt9XnfuNLXT2,0
UXgD8ZdHnhGs,0
9heuyTw2UEnG,0
9roZ8lxjUTO1,0
yB3KeGv8eaTJ,0
ysp2mTfGzrdv,0
Cy76mKMZpRib,0
Xqm6427QxCiy,0
tsvDHcmbJek4,0
i1SWzUnblQ5A,0
69iEDERVk61q,1
c2h0wbzJmOil,0
UUeP9SvlSzdm,1
K7RK5958cmZb,0
oydQU4Hviyt8,0
VAXnIBrhUen5,1
aUfJok4JRLnG,0
C8EUAmQbhkGf,0
nFzHLT1PWSG5,0
6SmfZbdSXi1r,0
NNI0Op1J5MRV,0
JEZrF9LmQpzB,0
jv6GwerN1Yyl,1
TY0BGxn8hfkG,0
dkecmCchGtPi,0
A7TEICi0N1v1,0
1cMqAmxhTp1e,0
QaAPJ5s6Hb8z,0
4kNAhvxXVFlU,1
TU0rFPdRgXyJ,0
nnViHhIHiE6U,0
d0Y7YmV8oU3X,0
mRiZZ1hMzRna,0
srpZfFTxT4qs,0
Ft23wEhsCWHM,1
LpLJA5kkw9fP,0
daWpgW1iLfCI,0
5arKqYnURo2P,0
H8r1dZVJgciQ,0
RunAcVN9mdox,0
2rTRmJPblnAw,1
znDXw6b8oY0a,0
F4GZvubh1GWu,0
TOGlfO5Hgwx4,0
KwVtuhgQrety,0
pqWqaMGAyvyR,0
m2QPCG9tF2Xb,0
VvHWR13eeTWy,0
mVr1PgryaY9t,0
kTco2MRRIj0q,0
qFamJbvrMSHM,0
XxXmLu0aVBQr,0
uKIAoyY2n0Wx,0
jM7ybcHZLbvx,0
aiJ2OlppZUP5,0
ch1BGNcqRKZt,0
QnYthYVI7y42,0
AmezfybsjlV4,0
FrFyUOz8kFlJ,0
lHHSoboq9Obk,0
GpXknWL8X1eJ,0
LEsm9oNviXAm,0
Q7pGCk4hy3np,1
FtLmDVkBasN7,0
MOdUs6X6e116,0
7VqEni4CRjJI,0
YRStXBI8brQn,0
i4jobtJPY7Z7,1
PZzy9qCMFPG9,0
BK6L742hdiAa,0
m8FKeHZ3t8YV,0
jb7TpCrhNrVo,0
SdJRmbgdPTbR,1
yQRFzjrjhhSS,1
GDZkcOx8pw1S,0
tLYulpuhBeyE,0
rUR6oR5wCykC,0
NnqbxHzUooTf,0
KVaIw20DpwzI,0
p0gG5zpz4UQh,0
SdHlLRhIg1Mt,0
LbaTIzj6jp7Z,0
nihEoGrSsbQd,0
1ynAbvjFiDNj,0
1N1ihSdoVoA2,0
AsSx0gGgf1su,0
CLPlRlIAegEZ,0
C4ByVJGeKWOM,0
MYa7PqRSx3GM,0
cekM575oRYaW,0
ZyNAhTrRjeQb,0
ArNPdqtZxLXr,0
VpuQ8Mimj06e,0
1wL9GQqVeYgS,0
QBVc48Elw6aX,0
BxWh1ruXErZk,0
1w9UpXharcUJ,0
iCH9Ckyoh2NX,0
D6E37myg0ioD,0
P5UmF9g6j328,0
7Wp9ZHNwKOcs,0
xkwqGaE9AXNb,0
f2eZ69se6w7V,0
RLo7F5TMucii,0
Vf8GaoaLKIBL,1
aMDN8njVn9Ee,0
uXXlgYHbSeZJ,1
0LfHO2eb4vWN,0
Bfxx56oj5I1G,0
X9qS9xcKbxzv,0
ZKoKyhQbOoUZ,0
35U6yjkeQXzb,0
yfVl8uwgAKmz,0
FkQSKLuYBSPU,0
nqsvyG2sSn3H,0
7eSwpnYYEvyG,0
qLcuhR6eibj4,0
3qI6G8fCHjH8,0
ACO5xX1bPdzC,0
KOivI2cBm9A9,0
8jSNMCPiwbCu,0
ivEpEYP1fNXE,0
LiMQOpoHGSgM,0
f8aSXsQf9Kd9,1
o3E117wBNAUP,0
QULzZcUTaL5E,0
mHVIvFeMdx6E,0
z5N8cNzoW5ON,0
07lxYntctmkD,0
ecyNZdHf0lai,0
EcAg2Jang3KM,0
1XhMktUqQrKE,1
oApZDMqy2PSI,0
ugqGd3KobzdD,0
H7uCYaWM5IfE,0
q4EuTs3y1Mq4,0
W2T4bZx8l8Xs,0
p3eu9dAuYNuE,0
R23DwvOu4Tx0,0
ic32mb8xeiC2,0
kQ0sY2Pu9H86,0
n4M0aeYz2UZ8,0
rMX4JbrrWZe7,1
jtR4zfLMCgBD,0
AxTb9Dp0D9oV,0
4MKpItzZmNrZ,0
Ei7QmTaDaH7E,0
JJ43qlKH3A05,0
PUF5jUzpAiAP,0
8QwcClx5qZcl,0
JrDhpXz6YCeG,0
ACiZrcPOavgH,0
Lq5VU5T22mdb,1
dDpYWqrn1KiD,0
39L9cbqJZyE4,0
KPqWKfyCx6dA,1
aSsNkPSSViu7,0
LPeK0lSnggMm,0
hGgUOVlrWPn2,0
AKiizXR94Jid,0
mMuI1U9uwhTb,0
5JsEoe2c4UxB,0
oCe78rq8mk6z,0
PyyeX5nnNWtM,0
C6mqNylExobv,0
Awqrll9yAGZq,0
pxgxVJcmSzZX,0
4XFsoQI1ldKY,0
zwaJQokRF1QY,0
OFWDOvNWnYuM,0
e44aJfVympX5,0
1OvQ0oJyvaGN,0
LTczjeBGPe3l,0
2RvvmBrciowA,1
fVNjnrK4jFvc,0
rzMBr9nidSWn,0
c2AV6w44m67W,0
Ib0qhpt02B6z,0
zYZSsbfDV8DV,0
m0IhLwwVg3vo,0
jsVbXRsSQn6x,0
cHD1bZPaODRr,0
D62hUmiWD2KG,1
uYdqwSdIAS9y,0
saoNL2rA43VS,0
whN6k2JWUh2H,0
K6TYhGu377PI,1
jk4PqPiNYgkW,0
wj8nQ2Fzid5y,0
VFXrRr1z1tfp,0
2iqBp52rAtc1,0
0y6CuuFma3Ds,0
gBV75mhr1oIf,0
mRMtlCZ9MWdI,0
BXeLC2zIz4Pt,0
BRl4jzHSaxb5,0
BCwYPaljIALR,0
GhVFJ4WTkJen,0
M27SlvdfOG0v,0
6PuflcrI5hFS,0
6glhqq72qZOk,0
yvEEcDioSfJb,0
k11v01m8u9oz,0
TyEGLP7cw0Xs,0
lR4SM6CTawwK,0
b168sCGwWiyM,0
psm9oHjeeDEF,0
Jf4fujNtUXCU,0
fPgyrSKsTTCJ,1
oa9QWiIoO0np,0
YzvHqCNnghkE,0
X7a5YjViietO,0
HZnXQUJhQ64g,1
vMm4070FvwcC,0
4SOFxJLbHkut,0
kQsS4Bx1Tg40,0
xENm34kzd5LW,0
Iftj9yoS5tF2,0
wq7Dn2NAlykP,0
IhzcdrIhHMeK,0
0sza7vvpnPTp,1
6yb0hVCW46oS,0
oF7lTR1QEaCN,0
Kx7M1dYpcTjy,0
lZPRH3PrX25J,0
DgWI1jFs6Zuh,0
cVHTQ1bfwyv1,0
KMn6pqeGksY0,0
t4tc9uNxim8x,0
QWUQG3e7ZHKv,0
sBpkbmcMaFuf,1
CwfhhPSzmdJG,0
aBRs1jeyZP0i,0
NId4ap8OhMd0,0
heso68ITLnfR,0
HUsQFwt8807o,0
OuGHt7Z2dalI,0
NyiQNFpZAtwl,0
1DLhuIQAJKG9,0
iqsdxjRw8Qgc,0
QN7f2hTwS9dL,1
vn0xe1cAGEy8,0
z4eUL42qvUfz,1
BU443caSTDLH,0
c45Nq2C3ztPv,0
TeXHuSj43W4O,0
OAhRRd0mN1Tb,0
rRUjlVqmoDEn,1
4J9NaimDzu91,0
cGXPDR0rfaOf,0
ok8WNhFHERRA,0
EkNmu4gGir7x,0
A0M1azr0sLLq,0
1PoTk1JuyzU3,0
AQzb8Mtf28Oy,0
qfSQ1Iy0Y7ph,0
9NXRfnL4lC8G,0
A0quczVyGvQy,0
rYDxHppeElLt,0
2NOZTCMED0Lt,0
fVVukf7CzYeh,0
tf8qConVEUOE,0
EpcImdyC7MQr,0
685byc6nseXS,0
PoEAmjRDR7ez,1
uQxnaFLrCMNE,0
bgGfV9RaH9Xk,0
YDAcpyuYdt9C,0
Hm2UksjBilaD,0
aSmJojCOEWqg,0
aIyVmCYUFhVR,0
S1l0Xjn7EPEA,0
4k5IWM1QvdTU,0
fK3LVFxxTmOw,0
rXN9aWyzxDan,1
55aq7r6gP5Ak,0
ZeLQlXhkd1rY,1
QWqEkeRSUDIR,0
aRREvj60T2TN,1
gSp98j8twJth,0
1Yf9PTa5CGxU,0
vAslZIlJ5WTL,0
HKxwPIkpAfI3,0
Z47IvoLUX266,0
Po8gVCiKNg5q,0
bINhlCMQxCtE,0
lmR0Bz2Ro2tA,0
ntZ0A5YePHTm,1
MKydvc3lyQv9,0
hx2X48QzNkMV,0
O1L4ndRnNHxC,0
reDUbVWXPYL2,1
IK31JtQ1LMUP,0
MDGZsXuf6Q09,0
3KK3vwjHtT7Q,0
QB3x5rmcx7ug,0
7UbAi7HLMBzN,0
LUWXqX1MriPg,0
ljP5v6t4Ssf7,0
pWd9sESrmpuc,0
cjIfuwwJIMOH,0
NvZD5BGRrfYU,0
dM3GA5BkH2q6,0
UsO6gAmGHjCX,0
k9LeLRSnoNfn,1
tki7m9tTpq3w,0
pXXDPaOvUJGJ,0
rnzKE6aEUW72,0
oxTRWLm7bKVg,0
laNVsNY7HJxn,0
HTbRpSpvgqVK,0
IAbwjOGWZGbw,0
ndjiLvuzwU0l,0
T9oOaQDpdEsH,0
MJvzZPqWPuiZ,0
0L7Hk5c5pcUP,0
Gh0DvV7cb9Es,0
gKvjGZ3DpPfE,0
c8er2gUFNg1e,0
ECO2vZ8f3Lkv,0
n7HCLJVb3aZM,1
fJUaxX5BkBaU,0
XvJEb6T8Kovt,0
xgI3me9TozVA,0
Wn2KbUgBKWzO,0
u8qOnnNSpxGt,0
ynM1OIoXyZP3,0
KoEH9vjtFUIY,0
NKJliYvXYArt,0
JJQWPkHGPdcY,1
Zaa3Z9kf80LQ,0
ezjOMDKvLpRq,1
Ov6ohKXkJ515,0
hT0RdGgCfqng,0
zJEtqecNx8Qg,0
Ya1v66Chbh6f,0
EYjsgT5XhJ7B,0
MqibCNUJzd06,0
dSDUrufd23qK,1
3CoDSDOYvPl7,1
Q4tj7vmQ4hO2,0
MmavUkg16nZW,0
HYRbAEpAjj9e,1
UHVUCIpe5K6d,0
Aur9i2VNbSBp,0
Fefa61i4vEd3,1
UYJoDsM6v5sh,0
jK4tuMgFTDNr,0
tRjtPKR1id6H,0
l6n5Od8T5MHm,0
IA1VURRkV1jw,0
km02AdURKYcy,0
hOp5mPtB0cNh,0
E5E0axPmejlg,0
YfrlrIE7udsB,0
tvOan1mzirby,0
rjlcBLeJK1h4,0
cywSiK3yaSJv,0
a5oIbBqz8fAM,1
S8S8sPYZ0AtA,0
iVJRWrq2jBZu,0
0Z6OSb8jOh8h,0
bCNWWtgOrdCX,0
pVFk4jzrL4Le,1
vZX6jLQZJGu8,0
sPjP1VfzMN5z,0
mmluPTsOIBkB,0
IcJJjEakGm1r,0
rKgP5JaN6u9V,0
LqQsKI5RFrrh,0
3qAwsqy1Rcij,0
4UytdfKsX5Nj,0
hSKc8lft1m9O,1
rlZNNZD5PcNj,0
0jzx9LB1uTyz,0
i98uYoVGoO0E,0
9J6JNb5MdPz8,0
O7wFpq3jcJZV,0
FV8u2zZlKTxw,0
qct1bEKmkl9S,0
wpb5doquxnss,0
wJ6HcTFxaqOO,0
d3DZ5l0v2ini,0
DNzz2XYtfAMq,0
DekfJNWDJzxN,0
wZDD2wZI3mKE,0
bTwadQLgMuWS,0
Gmwl0GoK7hbc,1
oVjJUVMxuNzK,1
fCW7vDK9fe5L,0
MDcD40VXXqDB,0
YtbUtAYrQGD1,0
vxYTW2JCgNew,0
R6cE62xP1vl8,0
fFj3ZQRoFwGx,0
zjx2ISHnCppO,0
iflL7aV0d5ot,0
hz9xep7qbHhN,0
dShWYRUrehoL,0
